place,package_name,price,time,about_trip,emi
meghalaya,Enchanting Meghalaya,"15,000","
                            3 NIGHTS
                        ","
	
		Transfer from Guwahati airport/railway station to Shillong en route visit Umium Lake.
		 
		Shillong became the first capital of the State of Meghalaya. Located in undulating pine covered hills, the city has a milder climate than tropical India. The city centre is 1496m above sea level and currently has a population of around 270,000. Home to several waterfalls, it is also known as the Scotland of the East. The British legacy is still visible in the architecture and food habits of the population. 
		 
		Overnight at Shillong.
	
		Breakfast at the hotel and proceed for full day sightseeing of Shillong.
		 
		Shillong - The ‘Gleneagle of the East’ lies in the centre of a plateau surrounded by  Khasi hills. The gorgeous city offers amazing tourist spots. The city’s own Ward’s Lake is popular for short garden walks & boating. The Botanical Garden offers plethora of indigenous and exotic plants & rare collection of orchids. Lady Hydari Park is a Japanese style landscaped park endowed with streaches of roses & exquisite flowers. The Mini zoo adjacent to the park has about 73 birds, 140 reptiles & mammals. One of the largest Golf courses in Asia is an 18 hole Golf Course is charted amidst a surging valley full of thick pine groves & rhododendron trees. Spend the evening in the splendid arena ! The State Museum is a display of the lifestyle and heritage of the people of Meghalaya. Shillong and its surrounding is dotted with splendid waterfalls cascading down deep valleys forming misty sparks as they break the silence of the surroundings. Elephant Falls is a mountain stream gorging down two successive falls set in dells of fern covered rocks. Shillong Peak offers a birds eye view of the entire city and valley.
		 
		Overnight at hotel.
		 
	
		
			After breakfast drive from Shillong to Guwahati in time for onward connection.
			END OF SERVICES
			 
		 "," 922
                            "
bikaner,Royalty In Rajasthan,"19,250","
                            6 NIGHTS
                        ",,
ujjain,Jyotirlingas Tour,"9,500","
                            2 NIGHTS
                        ",,
bikaner,Rajasthan Heritage Tour Package 6night/7days,"23,500","
                            6 NIGHTS
                        ",,
vellore,South India's Devotional Tour Package,"29,750","
                            9 NIGHTS
                        ",,
bikaner,Rajasthan's Glorious Heritage & Culture,"18,999","
                            5 NIGHTS
                        ",," 1,167
                            "
kozhikode,Nature Rendezvous - Deluxe,"35,354","
                            4 NIGHTS
                        ",," 2,172
                            "
kozhikode,Pristine Wayanad and Coorg - Deluxe,"19,599","
                            6 NIGHTS
                        ",," 1,204
                            "
bikaner,Golden Triangle - Deluxe,"25,999","
                            4 NIGHTS
                        ",," 1,598
                            "
kozhikode,Gems Of South - Deluxe,"17,499","
                            4 NIGHTS
                        ",," 1,075
                            "
bikaner,3 Enchanting Desert Cities of Rajasthan,"19,200","
                            5 NIGHTS
                        ","
	
		Your exciting tour of the desert cities begins at the bright and sunny Jodhpur. On reaching here, head to 
		
	
		On this day, get set to explore the magnificent Umaid Bhawan Palace, a huge private residence of the 
		
	
		On this day, embark on a breath-taking journey in the beautiful Golden City – Jaisalmer. On arrival, 
		
	
		Buckle up and get set for some fun time as you visit the Gadisar Lake. In earlier times, this man-made 
		
	
		After arriving in Bikaner, check in at the hotel. Get started at the famous Junagarh Fort that houses 
		 
	Your enchanting tour ends today. Check out from the hotel and proceed for Jodhpur via road. Head to "," 1,180
                            "
bikaner,Cultural Riches of Rajasthan,"16,449","
                            5 NIGHTS
                        ","
	
		Your tour of Rajasthan starts in Jaipur. On reaching the airport or railway station, head to the hotel and check in. Start your day by visiting the Hawa Maha, a honeycomb-shaped palace that has a beautiful front wall. The wall has many windows with intricate latticework that allowed the royal ladies to watch the daily life on the streets.  Next, visit Jantar Mantar, an observatory built in the 18th century that has a well-preserved set of fixed astronomical instruments. Lastly, visit the City Palace, built by the founder of Jaipur, Sawai Jai Singh.
	
	
		
			After checking out from the hotel, head to Mandawa city by road. Check in at the hotel and head out to visit the marvelous Mandawa Fort, situated amidst the Aravalli ranges. The fort is known for its medieval charm and the legends that surround it. Now, it has been converted into a heritage hotel with a medieval look. Later, visit Jhunjhunwala Haveli, built in the year 1859. Featuring latticed windows and strong wooden doors, the haveli stands out among the rest. Stroll through the mansion to marvel at the exquisite architecture, including a striking gold leaf painted room.
	
		
			On this day, check out from your hotel in Mandawa and travel to Bikaner. After you check in at the hotel, head to Junagarh Fort. One of the most popular attractions of the city, the fort boasts historical and structural splendor. Next, you can walk over to the famous Karni Mata Temple, popularly known as Rat Temple. Through the rest of the day, visit the Royal Cenotaphs, Gajner Palace Sanctuary, Bhandashah Jain Temple, Ganga Golden Jubilee Museum, Sadul Museum, and Prachina Museum. In the evening, head to the Camel Breeding Farm and go on a tonga ride around the old city before returning to the hotel.
	
		After completing the check-out formalities, travel by road to the temple town of Pushkar. On arrival, check in at the hotel and head towards the famous Pushkar Lake. According to Hindu scriptures, no pilgrimage is considered complete without taking a dip in this holy lake. There are around 400 temples around the lake. You can visit the famous ones such as Brahma Temple, Varaha Temple, Ramavaikunth Temple, and Savitri Temple. Pushkar is known for its famous camel and livestock fair held in November. In the evening, head back to the hotel for an overnight stay."," 1,011
                            "
bikaner,3 Majestic Rajasthan Cities,"14,999","
                            4 NIGHTS
                        ","
	
		
	
		
	
	
		"," 922
                            "
bikaner,Jodhpur - Jaisalmer - Bikaner : Rajasthan Glory - Deluxe,"44,165","
                            6 NIGHTS
                        ",," 2,714
                            "
cherrapunji,Mystic Meghalaya,"10,419","
                            2 NIGHTS
                        ","
	
		
			Transfer from Guwahati airport/railway station to Shillong en route visit 
			 
			Shillong became the first capital of the State of Meghalaya. Located in undulating pine covered hills, the city has a milder climate than tropical India. The city centre is 1496m above sea level and currently has a population of around 270,000. Home to several waterfalls, it is also known as the Scotland of the East. The British legacy is still visible in the architecture and food habits of the population. 
			 
			Overnight at Shillong.
	
		
			Breakfast at the hotel and drive to Cherrapunjee. 
			 
			
			 
			Visit to 
	
		
			After breakfast drive from Shillong to Guwahati in time for onward connection."," 640
                            "
lachung,Lachen & Lachung of North Sikkim,"23,100","
                            5 NIGHTS
                        ","
	
	
	
	
	"," 1,419
                            "
cherrapunji,Discover Meghalaya,"14,250","
                            3 NIGHTS
                        ","
	
		
			Transfer from Guwahati airport/railway station to Shillong en route visit 
			 
			Shillong became the first capital of the State of Meghalaya. Located in undulating pine covered hills, the city has a milder climate than tropical India. The city centre is 1496m above sea level and currently has a population of around 270,000. Home to several waterfalls, it is also known as the Scotland of the East. The British legacy is still visible in the architecture and food habits of the population. 
			 
			Overnight at Shillong.
	
		
			Breakfast at the hotel and proceed for full day 
			 
			Shillong - The ‘Gleneagle of the East’ lies in the centre of a plateau surrounded by  Khasi hills. The gorgeous city offers amazing tourist spots. The city’s own Ward’s Lake is popular for short garden walks & boating. The Botanical Garden offers plethora of indigenous and exotic plants & rare collection of orchids. Lady Hydari Park is a Japanese style landscaped park endowed with streaches of roses & exquisite flowers. The Mini zoo adjacent to the park has about 73 birds, 140 reptiles & mammals. One of the largest Golf courses in Asia is an 18 hole Golf Course is charted amidst a surging valley full of thick pine groves & rhododendron trees. Spend the evening in the splendid arena ! The State Museum is a display of the lifestyle and heritage of the people of Meghalaya. Shillong and its surrounding is dotted with splendid waterfalls cascading down deep valleys forming misty sparks as they break the silence of the surroundings. Elephant Falls is a mountain stream gorging down two successive falls set in dells of fern covered rocks. Shillong Peak offers a birds eye view of the entire city and valley.
			 
			Overnight at hotel.
		 
	
		
			Breakfast at the hotel and drive to Cherrapunjee.
			Cherrapunji in Meghalaya is one of the wettest places on the planet and the only place in India to receive rain throughout the year. The town of Cherrapunji is nestled in the East Khasi Hills about 50 km southwest of the state’s capital, Shillong. Cherrapunji, also known as Sohra or Churra, means ‘the land of oranges’. The cliffs of Cherrapunji also offer stunning views of the plains of Bangladesh.
			Visit to 
			 
			Overnight at Cherrapunjee.
	
		
			After breakfast drive from Shillong to Guwahati in time for onward connection.
			 
		 "," 876
                            "
